DetectionLatitude,DetectionLongitude,UniqueFlightId,SensorTime,DroneType,DroneId
37.75375837665383,-122.38258911502061,22,2024-05-04 00:00:34,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.754523348857525,-122.38140822247922,22,2024-05-04 00:00:35,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.75528079071704,-122.38024829055747,22,2024-05-04 00:00:36,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.756030702232366,-122.37910931925538,22,2024-05-04 00:00:37,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.75677308340352,-122.37799130857294,22,2024-05-04 00:00:38,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.757507934230475,-122.3768942585101,22,2024-05-04 00:00:39,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.75823525471327,-122.37581816906696,22,2024-05-04 00:00:40,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.758955044851874,-122.37476304024344,22,2024-05-04 00:00:41,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.75966730464629,-122.37372887203955,22,2024-05-04 00:00:42,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.760372034096534,-122.37271566445534,22,2024-05-04 00:00:43,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.76106923320258,-122.37172341749071,22,2024-05-04 00:00:44,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.76175890196446,-122.37075213114579,22,2024-05-04 00:00:45,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.76244104038216,-122.36980180542048,22,2024-05-04 00:00:46,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.76311564845567,-122.3688724403148,22,2024-05-04 00:00:47,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.763782726185,-122.3679640358288,22,2024-05-04 00:00:48,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.76444227357014,-122.36707659196242,22,2024-05-04 00:00:49,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.7650942906111,-122.36621010871569,22,2024-05-04 00:00:50,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.76573877730789,-122.3653645860886,22,2024-05-04 00:00:51,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.76637573366049,-122.36454002408117,22,2024-05-04 00:00:52,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.76700515966891,-122.36373642269336,22,2024-05-04 00:00:53,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.767627055333136,-122.36295378192517,22,2024-05-04 00:00:54,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.7682414206532,-122.36219210177669,22,2024-05-04 00:00:55,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.76884825562906,-122.3614513822478,22,2024-05-04 00:00:56,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.76944756026075,-122.36073162333857,22,2024-05-04 00:00:57,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.770039334548265,-122.36003282504899,22,2024-05-04 00:00:58,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.77062357849158,-122.35935498737902,22,2024-05-04 00:00:59,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.77120029209073,-122.35869811032875,22,2024-05-04 00:01:00,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.77176947534569,-122.35806219389808,22,2024-05-04 00:01:01,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.77233112825647,-122.35744723808708,22,2024-05-04 00:01:02,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.772885250823066,-122.35685324289571,22,2024-05-04 00:01:03,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.77343184304548,-122.35628020832395,22,2024-05-04 00:01:04,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.773970904923715,-122.3557281343719,22,2024-05-04 00:01:05,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.774502436457766,-122.35519702103944,22,2024-05-04 00:01:06,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.775026437647625,-122.35468686832662,22,2024-05-04 00:01:07,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.77554290849332,-122.3541976762335,22,2024-05-04 00:01:08,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.77605184899482,-122.35372944475996,22,2024-05-04 00:01:09,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.776553259152145,-122.35328217390612,22,2024-05-04 00:01:10,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.77704713896528,-122.35285586367186,22,2024-05-04 00:01:11,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.777533488434244,-122.3524505140573,22,2024-05-04 00:01:12,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.77801230755902,-122.35206612506235,22,2024-05-04 00:01:13,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.778483596339605,-122.35170269668704,22,2024-05-04 00:01:14,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.77894735477603,-122.35136022893141,22,2024-05-04 00:01:15,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.779403582868255,-122.35103872179539,22,2024-05-04 00:01:16,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.779852280616296,-122.35073817527903,22,2024-05-04 00:01:17,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78029344802016,-122.3504585893823,22,2024-05-04 00:01:18,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.780727085079846,-122.3501999641052,22,2024-05-04 00:01:19,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.781153191795354,-122.3499622994478,22,2024-05-04 00:01:20,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78157176816667,-122.34974559540998,22,2024-05-04 00:01:21,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.7819828141938,-122.34954985199184,22,2024-05-04 00:01:22,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78238632987676,-122.34937506919333,22,2024-05-04 00:01:23,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78278231521553,-122.34922124701444,22,2024-05-04 00:01:24,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78317077021013,-122.34908838545526,22,2024-05-04 00:01:25,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78355169486053,-122.34897648451566,22,2024-05-04 00:01:26,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78392508916676,-122.34888554419574,22,2024-05-04 00:01:27,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.784290953128796,-122.34881556449544,22,2024-05-04 00:01:28,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.784649286746664,-122.34876654541478,22,2024-05-04 00:01:29,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78500009002035,-122.34873848695379,22,2024-05-04 00:01:30,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78534336294984,-122.34873138911243,22,2024-05-04 00:01:31,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78567910553515,-122.3487452518907,22,2024-05-04 00:01:32,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78600731777629,-122.34878007528862,22,2024-05-04 00:01:33,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78632799967324,-122.34883585930618,22,2024-05-04 00:01:34,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.786641151226014,-122.34891260394342,22,2024-05-04 00:01:35,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.7869467724346,-122.34901030920025,22,2024-05-04 00:01:36,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.787244863299,-122.34912897507674,22,2024-05-04 00:01:37,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78753542381922,-122.34926860157287,22,2024-05-04 00:01:38,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.787818453995264,-122.34942918868866,22,2024-05-04 00:01:39,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78809395382712,-122.34961073642408,22,2024-05-04 00:01:40,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.7883619233148,-122.34981324477916,22,2024-05-04 00:01:41,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.7886223624583,-122.35003671375388,22,2024-05-04 00:01:42,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78887527125761,-122.35028114334823,22,2024-05-04 00:01:43,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.789120649712736,-122.35054653356224,22,2024-05-04 00:01:44,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78935849782369,-122.35083288439587,22,2024-05-04 00:01:45,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.789588815590456,-122.35114019584915,22,2024-05-04 00:01:46,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.789811603013035,-122.35146846792209,22,2024-05-04 00:01:47,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.790026860091444,-122.35181770061466,22,2024-05-04 00:01:48,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79023458682566,-122.35218789392687,22,2024-05-04 00:01:49,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.7904347832157,-122.35257904785873,22,2024-05-04 00:01:50,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79062744926156,-122.35299116241022,22,2024-05-04 00:01:51,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79081258496323,-122.35342423758138,22,2024-05-04 00:01:52,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79099019032072,-122.35387827337216,22,2024-05-04 00:01:53,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79116026533403,-122.35435326978259,22,2024-05-04 00:01:54,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79132281000316,-122.35484922681266,22,2024-05-04 00:01:55,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.791477824328105,-122.3553661444624,22,2024-05-04 00:01:56,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.791625308308866,-122.35590402273174,22,2024-05-04 00:01:57,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79176526194544,-122.35646286162074,22,2024-05-04 00:01:58,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79189768523784,-122.35704266112938,22,2024-05-04 00:01:59,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.792022578186064,-122.35764342125768,22,2024-05-04 00:02:00,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.7921399407901,-122.35826514200562,22,2024-05-04 00:02:01,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79224977304995,-122.35890782337319,22,2024-05-04 00:02:02,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79235207496562,-122.3595714653604,22,2024-05-04 00:02:03,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.7924468465371,-122.36025606796726,22,2024-05-04 00:02:04,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.792534087764416,-122.36096163119377,22,2024-05-04 00:02:05,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.792613798647544,-122.36168815503991,22,2024-05-04 00:02:06,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79268597918649,-122.3624356395057,22,2024-05-04 00:02:07,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79275062938124,-122.36320408459113,22,2024-05-04 00:02:08,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79280774923182,-122.36399349029622,22,2024-05-04 00:02:09,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79285733873821,-122.36480385662095,22,2024-05-04 00:02:10,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79289939790043,-122.3656351835653,22,2024-05-04 00:02:11,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.792933926718455,-122.36648747112932,22,2024-05-04 00:02:12,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.792960925192304,-122.36736071931297,22,2024-05-04 00:02:13,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.792980393321976,-122.36825492811624,22,2024-05-04 00:02:14,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.792992331107456,-122.3691700975392,22,2024-05-04 00:02:15,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79299673854876,-122.37010622758176,22,2024-05-04 00:02:16,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.792993615645884,-122.371063318244,22,2024-05-04 00:02:17,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79298296239883,-122.37204136952586,22,2024-05-04 00:02:18,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79296477880758,-122.37304038142739,22,2024-05-04 00:02:19,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79293906487215,-122.37406035394852,22,2024-05-04 00:02:20,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79290582059255,-122.37510128708932,22,2024-05-04 00:02:21,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79286504596876,-122.37616318084977,22,2024-05-04 00:02:22,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.792816741000784,-122.37724603522983,22,2024-05-04 00:02:23,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79276090568863,-122.37834985022955,22,2024-05-04 00:02:24,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.7926975400323,-122.37947462584894,22,2024-05-04 00:02:25,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79262664403178,-122.38062036208794,22,2024-05-04 00:02:26,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79254821768708,-122.38178705894661,22,2024-05-04 00:02:27,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.7924622609982,-122.3829747164249,22,2024-05-04 00:02:28,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79236877396513,-122.38418333452285,22,2024-05-04 00:02:29,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79226775658789,-122.38541291324042,22,2024-05-04 00:02:30,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79215920886645,-122.38666345257765,22,2024-05-04 00:02:31,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79204313080085,-122.38793495253454,22,2024-05-04 00:02:32,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.791919522391055,-122.38922741311104,22,2024-05-04 00:02:33,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79178838363708,-122.39054083430719,22,2024-05-04 00:02:34,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79164971453893,-122.39187521612298,22,2024-05-04 00:02:35,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.791503515096586,-122.39323055855843,22,2024-05-04 00:02:36,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79134978531006,-122.39460686161351,22,2024-05-04 00:02:37,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.791188525179365,-122.39600412528826,22,2024-05-04 00:02:38,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79101973470447,-122.39742234958263,22,2024-05-04 00:02:39,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79084341388541,-122.39886153449665,22,2024-05-04 00:02:40,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.790659562722155,-122.4003216800303,22,2024-05-04 00:02:41,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79046818121473,-122.40180278618361,22,2024-05-04 00:02:42,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.790269269363115,-122.40330485295655,22,2024-05-04 00:02:43,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79006282716732,-122.40482788034915,22,2024-05-04 00:02:44,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.789848854627344,-122.40637186836138,22,2024-05-04 00:02:45,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78962735174318,-122.40793681699326,22,2024-05-04 00:02:46,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78939831851484,-122.40952272624476,22,2024-05-04 00:02:47,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78916175494232,-122.41112959611593,22,2024-05-04 00:02:48,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.788917661025614,-122.41275742660673,22,2024-05-04 00:02:49,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78866603676472,-122.41440621771717,22,2024-05-04 00:02:50,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78840688215965,-122.41607596944728,22,2024-05-04 00:02:51,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.788140197210396,-122.417766681797,22,2024-05-04 00:02:52,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.787865981916966,-122.4194783547664,22,2024-05-04 00:02:53,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78758423627935,-122.42121098835541,22,2024-05-04 00:02:54,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78729496029755,-122.42296458256406,22,2024-05-04 00:02:55,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.786998153971574,-122.42473913739238,22,2024-05-04 00:02:56,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.786693817301405,-122.42653465284032,22,2024-05-04 00:02:57,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78638195028706,-122.4283511289079,22,2024-05-04 00:02:58,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.786062552928534,-122.43018856559516,22,2024-05-04 00:02:59,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78573562522582,-122.43204696290204,22,2024-05-04 00:03:00,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78540116717893,-122.43392632082856,22,2024-05-04 00:03:01,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78505917878786,-122.43582663937471,22,2024-05-04 00:03:02,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.7847096600526,-122.43774791854052,22,2024-05-04 00:03:03,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78435261097316,-122.43969015832599,22,2024-05-04 00:03:04,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78398803154955,-122.44165335873107,22,2024-05-04 00:03:05,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.783615921781745,-122.44363751975581,22,2024-05-04 00:03:06,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78323628166976,-122.4456426414002,22,2024-05-04 00:03:07,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78284911121359,-122.44766872366421,22,2024-05-04 00:03:08,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78245441041324,-122.4497157665479,22,2024-05-04 00:03:09,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78205217926872,-122.45178377005121,22,2024-05-04 00:03:10,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78164241778,-122.45387273417415,22,2024-05-04 00:03:11,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.7812251259471,-122.45598265891675,22,2024-05-04 00:03:12,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.780800303770036,-122.458113544279,22,2024-05-04 00:03:13,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.78036795124877,-122.46026539026087,22,2024-05-04 00:03:14,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.779928068383335,-122.46243819686241,22,2024-05-04 00:03:15,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.77948065517371,-122.46463196408358,22,2024-05-04 00:03:16,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.7790257116199,-122.4668466919244,22,2024-05-04 00:03:17,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.77856323772191,-122.46908238038485,22,2024-05-04 00:03:18,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.778093233479744,-122.47133902946494,22,2024-05-04 00:03:19,Mavic Mini,eiue83jecf1d243944915ed78b4cehen22
37.79827580012132,-122.3851757003212,23,2024-05-04 00:00:00,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.79886085929238,-122.38624989983697,23,2024-05-04 00:00:01,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.799441066598355,-122.38731432478524,23,2024-05-04 00:00:02,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.80001642203925,-122.38836897516602,23,2024-05-04 00:00:03,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.80058692561504,-122.38941385097924,23,2024-05-04 00:00:04,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.80115257732575,-122.39044895222496,23,2024-05-04 00:00:05,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.80171337717138,-122.39147427890317,23,2024-05-04 00:00:06,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.80226932515192,-122.39248983101386,23,2024-05-04 00:00:07,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.80282042126738,-122.39349560855707,23,2024-05-04 00:00:08,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.80336666551774,-122.39449161153276,23,2024-05-04 00:00:09,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.803908057903016,-122.39547783994091,23,2024-05-04 00:00:10,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.8044445984232,-122.39645429378156,23,2024-05-04 00:00:11,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.8049762870783,-122.39742097305468,23,2024-05-04 00:00:12,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.80550312386832,-122.39837787776034,23,2024-05-04 00:00:13,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.80602510879325,-122.39932500789845,23,2024-05-04 00:00:14,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.80654224185309,-122.40026236346904,23,2024-05-04 00:00:15,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.80705452304784,-122.40118994447212,23,2024-05-04 00:00:16,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.8075619523775,-122.40210775090769,23,2024-05-04 00:00:17,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.808064529842085,-122.40301578277578,23,2024-05-04 00:00:18,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.80856225544157,-122.40391404007632,23,2024-05-04 00:00:19,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.809055129175974,-122.40480252280936,23,2024-05-04 00:00:20,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.80954315104528,-122.40568123097488,23,2024-05-04 00:00:21,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.81002632104951,-122.40655016457289,23,2024-05-04 00:00:22,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.810504639188665,-122.4074093236034,23,2024-05-04 00:00:23,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.810978105462716,-122.40825870806638,23,2024-05-04 00:00:24,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.811446719871675,-122.40909831796186,23,2024-05-04 00:00:25,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.811910482415556,-122.40992815328983,23,2024-05-04 00:00:26,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.81236939309434,-122.41074821405026,23,2024-05-04 00:00:27,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.81282345190805,-122.41155850024322,23,2024-05-04 00:00:28,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.81327265885667,-122.41235901186863,23,2024-05-04 00:00:29,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.8137170139402,-122.41314974892654,23,2024-05-04 00:00:30,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.814156517158644,-122.41393071141694,23,2024-05-04 00:00:31,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.814591168511996,-122.41470189933982,23,2024-05-04 00:00:32,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.81502096800027,-122.41546331269521,23,2024-05-04 00:00:33,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.81544591562344,-122.41621495148307,23,2024-05-04 00:00:34,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.81586601138154,-122.41695681570341,23,2024-05-04 00:00:35,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.81628125527454,-122.41768890535624,23,2024-05-04 00:00:36,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.816691647302456,-122.41841122044156,23,2024-05-04 00:00:37,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.81709718746529,-122.4191237609594,23,2024-05-04 00:00:38,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.817497875763024,-122.41982652690966,23,2024-05-04 00:00:39,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.81789371219569,-122.42051951829247,23,2024-05-04 00:00:40,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.81828469676326,-122.42120273510774,23,2024-05-04 00:00:41,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.81867082946574,-122.42187617735549,23,2024-05-04 00:00:42,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.81905211030314,-122.42253984503576,23,2024-05-04 00:00:43,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.819428539275435,-122.42319373814846,23,2024-05-04 00:00:44,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.81980011638266,-122.42383785669371,23,2024-05-04 00:00:45,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.82016684162479,-122.4244722006714,23,2024-05-04 00:00:46,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.820528715001835,-122.4250967700816,23,2024-05-04 00:00:47,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.820885736513794,-122.42571156492428,23,2024-05-04 00:00:48,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.82123790616066,-122.42631658519944,23,2024-05-04 00:00:49,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.82158522394244,-122.4269118309071,23,2024-05-04 00:00:50,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.82192768985914,-122.42749730204727,23,2024-05-04 00:00:51,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.82226530391075,-122.4280729986199,23,2024-05-04 00:00:52,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.82259806609727,-122.42863892062503,23,2024-05-04 00:00:53,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.822925976418695,-122.42919506806261,23,2024-05-04 00:00:54,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.82324903487505,-122.42974144093273,23,2024-05-04 00:00:55,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.8235672414663,-122.43027803923529,23,2024-05-04 00:00:56,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.823880596192474,-122.43080486297038,23,2024-05-04 00:00:57,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
37.82418909905356,-122.43132191213795,23,2024-05-04 00:00:58,Mavic Mini,eiue83jecf1d243944915ed78b4cehen23
